time,park,label,value
2025-01-04 19:00:00,frøya,ws_arome_replan,6.246199
2025-01-04 19:00:00,frøya,ws_meteomatics_replan,11.2
2025-01-04 19:00:00,frøya,ws_arome_dayahead,10.660342
2025-01-04 19:00:00,frøya,ws_meteomatics_dayahead,9.4
2025-01-04 20:00:00,frøya,ws_arome_replan,6.9061813
2025-01-04 20:00:00,frøya,ws_meteomatics_replan,10.2
2025-01-04 20:00:00,frøya,ws_arome_dayahead,7.4336424
2025-01-04 20:00:00,frøya,ws_meteomatics_dayahead,10.2
2025-01-04 21:00:00,frøya,ws_arome_replan,11.452127
2025-01-04 21:00:00,frøya,ws_meteomatics_replan,9.9
2025-01-04 21:00:00,frøya,ws_arome_dayahead,11.305233
2025-01-04 21:00:00,frøya,ws_meteomatics_dayahead,9.1
2025-01-04 22:00:00,frøya,ws_arome_replan,7.5968323
2025-01-04 22:00:00,frøya,ws_meteomatics_replan,10.2
2025-01-04 22:00:00,frøya,ws_arome_dayahead,9.201039
2025-01-04 22:00:00,frøya,ws_meteomatics_dayahead,10.4
2025-01-04 23:00:00,frøya,ws_arome_replan,5.8295846
2025-01-04 23:00:00,frøya,ws_meteomatics_replan,10.2
2025-01-04 23:00:00,frøya,ws_arome_dayahead,9.626576
2025-01-04 23:00:00,frøya,ws_meteomatics_dayahead,10.1
2025-01-05 00:00:00,frøya,ws_arome_replan,7.3359594
2025-01-05 00:00:00,frøya,ws_meteomatics_replan,9.9
2025-01-05 00:00:00,frøya,ws_arome_dayahead,9.401994
2025-01-05 00:00:00,frøya,ws_meteomatics_dayahead,10.6
2025-01-05 01:00:00,frøya,ws_arome_replan,9.114939
2025-01-05 01:00:00,frøya,ws_meteomatics_replan,10.1
2025-01-05 01:00:00,frøya,ws_arome_dayahead,9.11202
2025-01-05 01:00:00,frøya,ws_meteomatics_dayahead,10.4
2025-01-05 02:00:00,frøya,ws_arome_replan,10.447898
2025-01-05 02:00:00,frøya,ws_meteomatics_replan,9.7
2025-01-05 02:00:00,frøya,ws_arome_dayahead,7.874546
2025-01-05 02:00:00,frøya,ws_meteomatics_dayahead,10.4
2025-01-05 03:00:00,frøya,ws_arome_replan,7.4994416
2025-01-05 03:00:00,frøya,ws_meteomatics_replan,9.0
2025-01-05 03:00:00,frøya,ws_arome_dayahead,9.387398
2025-01-05 03:00:00,frøya,ws_meteomatics_dayahead,10.2
2025-01-05 04:00:00,frøya,ws_arome_replan,7.115696
2025-01-05 04:00:00,frøya,ws_meteomatics_replan,9.6
2025-01-05 04:00:00,frøya,ws_arome_dayahead,5.650863
2025-01-05 04:00:00,frøya,ws_meteomatics_dayahead,9.9
2025-01-05 05:00:00,frøya,ws_arome_replan,6.1341667
2025-01-05 05:00:00,frøya,ws_meteomatics_replan,8.4
2025-01-05 05:00:00,frøya,ws_arome_dayahead,5.018689
2025-01-05 05:00:00,frøya,ws_meteomatics_dayahead,9.1
2025-01-05 06:00:00,frøya,ws_arome_replan,5.924062
2025-01-05 06:00:00,frøya,ws_meteomatics_replan,8.6
2025-01-05 06:00:00,frøya,ws_arome_dayahead,4.377978
2025-01-05 06:00:00,frøya,ws_meteomatics_dayahead,8.8
2025-01-05 07:00:00,frøya,ws_arome_replan,4.2279453
2025-01-05 07:00:00,frøya,ws_meteomatics_replan,8.0
2025-01-05 07:00:00,frøya,ws_arome_dayahead,4.617974
2025-01-05 07:00:00,frøya,ws_meteomatics_dayahead,9.0
2025-01-05 08:00:00,frøya,ws_arome_replan,4.147036
2025-01-05 08:00:00,frøya,ws_meteomatics_replan,8.0
2025-01-05 08:00:00,frøya,ws_arome_dayahead,4.7146883
2025-01-05 08:00:00,frøya,ws_meteomatics_dayahead,9.3
